gs_name,gene_symbol
Cardiomyocytes.Heart,MYH7
Cardiomyocytes.Heart,PLN
Cardiomyocytes.Heart,TCAP
Cardiomyocytes.Heart,SORBS2
Cardiomyocytes.Heart,RYR2
Cardiomyocytes.Heart,OBSCN
Cardiomyocytes.Heart,ACTC1
Cardiomyocytes.Heart,MYL3
Cardiomyocytes.Heart,CORO6
Cardiomyocytes.Heart,PDE4D
Cardiomyocytes.Heart,NEXN
Cardiomyocytes.Heart,FHL2
Cardiomyocytes.Heart,MYBPC3
Cardiomyocytes.Heart,MYH6
Cardiomyocytes.Heart,TTN
Cardiomyocytes.Heart,GPIHBP1
Cardiomyocytes.Heart,AQP1
Cardiomyocytes.Heart,DMD
Cardiomyocytes.Heart,MFN2
Cardiomyocytes.Heart,ASB2
Cardiomyocytes.Heart,ART3
Cardiomyocytes.Heart,RRAD
Cardiomyocytes.Heart,ADPRHL1
Cardiomyocytes.Heart,JPH2
Cardiomyocytes.Heart,PYGM
Cardiomyocytes.Heart,HSPB7
Cardiomyocytes.Heart,MYOZ2
Cardiomyocytes.Heart,ENO3
Cardiomyocytes.Heart,TRDN
Cardiomyocytes.Heart,ACTN2
Cardiomyocytes.Heart,TNNI1
Cardiomyocytes.Heart,SMPX
Cardiomyocytes.Heart,MYL7
Cardiomyocytes.Heart,TBX20
Cardiomyocytes.Heart,TRIM63
Cardiomyocytes.Heart,MB
Cardiomyocytes.Heart,CTGF
Cardiomyocytes.Heart,MYL4
Cardiomyocytes.Heart,LOX
Cardiomyocytes.Heart,CTNNB1
Cardiomyocytes.Heart,CPT1A
Cardiomyocytes.Heart,SOX18
Cardiomyocytes.Heart,NOTCH1
Cardiomyocytes.Heart,SLN
Cardiomyocytes.Heart,CSRP3
Cardiomyocytes.Heart,TXLNB
Cardiomyocytes.Heart,ATP2A2
Cardiomyocytes.Heart,CKM
Cardiomyocytes.Heart,CKB
Cardiomyocytes.Heart,CXCR4
Cardiomyocytes.Heart,IL11RA
Cardiomyocytes.Heart,MITF
Cardiomyocytes.Heart,ZFPM2
Cardiomyocytes.Heart,BDNF
Cardiomyocytes.Heart,GJA5
Cardiomyocytes.Heart,FMOD
Cardiomyocytes.Heart,MTTP
Cardiomyocytes.Heart,SLC5A1
Cardiomyocytes.Heart,ADIPOQ
Cardiomyocytes.Heart,TRPV1
Cardiomyocytes.Heart,HAMP
Cardiomyocytes.Heart,SGPL1
Cardiomyocytes.Heart,HMGB2
Cardiomyocytes.Heart,STC1
Cardiomyocytes.Heart,FGF23
Cardiomyocytes.Heart,STRN
Cardiomyocytes.Heart,HEY2
Cardiomyocytes.Heart,ADIPOR1
Cardiomyocytes.Heart,ADIPOR2
Cardiomyocytes.Heart,PDE1A
Cardiomyocytes.Heart,BMP4
Cardiomyocytes.Heart,CASQ2
Cardiomyocytes.Heart,TPM1
Cholangiocytes.Liver,SSTR2
Cholangiocytes.Liver,SLC4A2
Cholangiocytes.Liver,SCTR
Cholangiocytes.Liver,KRT7
Cholangiocytes.Liver,KCNN2
Cholangiocytes.Liver,ITGB4
Cholangiocytes.Liver,GGT6
Cholangiocytes.Liver,CFTR
Cholangiocytes.Liver,CCKBR
Cholangiocytes.Liver,AQP4
Cholangiocytes.Liver,AQP1
Cholangiocytes.Liver,PIGR
Cholangiocytes.Liver,GGT1
Cholangiocytes.Liver,JAG1
Cholangiocytes.Liver,GPBAR1
Cholangiocytes.Liver,GGT7
Cholangiocytes.Liver,KRT19
Cholangiocytes.Liver,ONECUT2
Cholangiocytes.Liver,ALPL
Cholangiocytes.Liver,HNF1B
Cholangiocytes.Liver,ALB
Cholangiocytes.Liver,AGR2
Cholangiocytes.Liver,TFF3
Cholangiocytes.Liver,TFF1
Cholangiocytes.Liver,SOX9
Cholangiocytes.Liver,EPCAM
Cholangiocytes.Liver,CLDN4
Cholangiocytes.Liver,MMP7
Cholangiocytes.Liver,TFF2
Cholangiocytes.Liver,SCGB3A1
Cholangiocytes.Liver,FXYD2
Cholangiocytes.Liver,DEFB1
Cholangiocytes.Liver,CD24
Cholangiocytes.Liver,LCN2
Cholangiocytes.Liver,CXCL1
Cholangiocytes.Liver,CXCL6
Cholangiocytes.Liver,LGALS2
Cholangiocytes.Liver,TACSTD2
Cholangiocytes.Liver,ELF3
Cholangiocytes.Liver,SPP1
Cholangiocytes.Liver,MUC5B
Cholangiocytes.Liver,LGALS4
Cholinergic neurons.Brain,CHAT
Cholinergic neurons.Brain,SLC18A3
Cholinergic neurons.Brain,ACHE
Cholinergic neurons.Brain,SLC5A7
Cholinergic neurons.Brain,TAC1
Cholinergic neurons.Brain,BRCA1
Cholinergic neurons.Brain,ACLY
Chondrocytes.Connective tissue,PRG4
Chondrocytes.Connective tissue,TNC
Chondrocytes.Connective tissue,CRTAC1
Chondrocytes.Connective tissue,CREB3L2
Chondrocytes.Connective tissue,RUNX2
Chondrocytes.Connective tissue,ACAN
Chondrocytes.Connective tissue,COL2A1
Chondrocytes.Connective tissue,COMP
Chondrocytes.Connective tissue,MATN3
Chondrocytes.Connective tissue,RUNX3
Chondrocytes.Connective tissue,SOX6
Chondrocytes.Connective tissue,BMP2
Chondrocytes.Connective tissue,CTNNB1
Chondrocytes.Connective tissue,FGF18
Chondrocytes.Connective tissue,GLI3
Chondrocytes.Connective tissue,PBX3
Chondrocytes.Connective tissue,PTHLH
Chondrocytes.Connective tissue,SMO
Chondrocytes.Connective tissue,STAT1
Chondrocytes.Connective tissue,MMP13
Chondrocytes.Connective tissue,VEGFA
Chondrocytes.Connective tissue,MATN1
Chondrocytes.Connective tissue,COL9A1
Chondrocytes.Connective tissue,COL10A1
Chondrocytes.Connective tissue,IGF2
Chondrocytes.Connective tissue,MIA
Chondrocytes.Connective tissue,SDC3
Chondrocytes.Connective tissue,EMP1
Chondrocytes.Connective tissue,COL6A1
Chondrocytes.Connective tissue,CYTL1
Chondrocytes.Connective tissue,LCN2
Chondrocytes.Connective tissue,LUM
Chondrocytes.Connective tissue,GADD45B
Chondrocytes.Connective tissue,SCRG1
Chondrocytes.Connective tissue,HAPLN1
Chondrocytes.Connective tissue,COL11A1
Chondrocytes.Connective tissue,S100A9
Chondrocytes.Connective tissue,CHAD
Chondrocytes.Connective tissue,COL9A3
Chondrocytes.Connective tissue,DLK1
Chondrocytes.Connective tissue,S100A8
Chondrocytes.Connective tissue,CHODL
Chondrocytes.Connective tissue,ATF4
Chondrocytes.Connective tissue,SHOX
Chondrocytes.Connective tissue,MGP
Chondrocytes.Connective tissue,TCF4
Chondrocytes.Connective tissue,VDR
Chondrocytes.Connective tissue,ATRX
Chondrocytes.Connective tissue,NOG
Chondrocytes.Connective tissue,AGER
Chondrocytes.Connective tissue,IL10RA
Choroid plexus cells.Brain,TTR
Choroid plexus cells.Brain,KL
Choroid plexus cells.Brain,SOSTDC1
Choroid plexus cells.Brain,CLIC6
Choroid plexus cells.Brain,SLC4A10
Choroid plexus cells.Brain,HTR2C
Choroid plexus cells.Brain,AQP1
Choroid plexus cells.Brain,SLC16A2
Choroid plexus cells.Brain,SLC4A2
Choroid plexus cells.Brain,SLC4A5
Choroid plexus cells.Brain,SLC31A1
Choroid plexus cells.Brain,CLDN2
Choroid plexus cells.Brain,SLC13A4
Choroid plexus cells.Brain,SLC29A4
Choroid plexus cells.Brain,PRLR
Choroid plexus cells.Brain,CLDN1
Choroid plexus cells.Brain,SLC2A12
Choroid plexus cells.Brain,WFIKKN2
Choroid plexus cells.Brain,SLC23A2
Choroid plexus cells.Brain,SLC26A11
Choroid plexus cells.Brain,CHMP1A
Chromaffin cells.Adrenal glands,SLC26A4
Chromaffin cells.Adrenal glands,AGRP
Chromaffin cells.Adrenal glands,IGF2
Chromaffin cells.Adrenal glands,SNAP25
Chromaffin cells.Adrenal glands,SLC18A2
Chromaffin cells.Adrenal glands,SNAPIN
Chromaffin cells.Adrenal glands,PNMT
Chromaffin cells.Adrenal glands,RAPGEF2
Chromaffin cells.Adrenal glands,SERPINE1
Chromaffin cells.Adrenal glands,GJD2
Chromaffin cells.Adrenal glands,CACNA1D
Chromaffin cells.Adrenal glands,PIK3C2A
Chromaffin cells.Adrenal glands,NCS1
Chromaffin cells.Adrenal glands,PLD1
Chromaffin cells.Adrenal glands,PLD2
Chromaffin cells.Adrenal glands,DOC2B
Chromaffin cells.Adrenal glands,UNC13A
Chromaffin cells.Adrenal glands,SLC18A1
Chromaffin cells.Adrenal glands,STX1A
Chromaffin cells.Adrenal glands,NPY
Chromaffin cells.Adrenal glands,NTRK1
Chromaffin cells.Adrenal glands,P2RY1
Chromaffin cells.Adrenal glands,SLC12A2
Chromaffin cells.Adrenal glands,CHGA
Chromaffin cells.Adrenal glands,PLAT
Ciliated cells.Lungs,SEC14L3
Ciliated cells.Lungs,CCDC153
Ciliated cells.Lungs,FAM161A
Ciliated cells.Lungs,TMEM212
Ciliated cells.Lungs,USMG5
Ciliated cells.Lungs,CCDC181
Ciliated cells.Lungs,FOXJ1
Ciliated cells.Lungs,CCDC17
Ciliated cells.Lungs,CCDC39
Ciliated cells.Lungs,ODF3B
Ciliated cells.Lungs,CYP2S1
Ciliated cells.Lungs,LRRC23
Ciliated cells.Lungs,SCGB1A1
Ciliated cells.Lungs,APPL2
Ciliated cells.Lungs,TUBB4B
Clara cells.Lungs,SYT2
Clara cells.Lungs,CYP2E1
Clara cells.Lungs,SCGB1A1
Clara cells.Lungs,FOXM1
Clara cells.Lungs,CTSE
Clara cells.Lungs,MUC5B
Clara cells.Lungs,SCGB3A2
Clara cells.Lungs,SFTPC
Clara cells.Lungs,MUC1
Clara cells.Lungs,CYP4B1
Clara cells.Lungs,ALDH1A1
Clara cells.Lungs,BPIFA1
Clara cells.Lungs,SCGB3A1
Clara cells.Lungs,MUC4
Clara cells.Lungs,AHR
Clara cells.Lungs,MMP28
Clara cells.Lungs,LEPR
Clara cells.Lungs,ERN1
Clara cells.Lungs,SFTPA1
Clara cells.Lungs,CARM1
Clara cells.Lungs,RAB3D
Clara cells.Lungs,SFTPD
Crypt cells.GI tract,KCNE3
Crypt cells.GI tract,KCNQ1
Crypt cells.GI tract,OLFM4
Crypt cells.GI tract,PROM1
Crypt cells.GI tract,LGR5
Crypt cells.GI tract,EPHB2
Crypt cells.GI tract,ASCL2
Crypt cells.GI tract,BMI1
Crypt cells.GI tract,HOPX
Crypt cells.GI tract,LRIG1
Crypt cells.GI tract,TERT
Crypt cells.GI tract,MSI1
Crypt cells.GI tract,SMOC2
Crypt cells.GI tract,TNFRSF19
Crypt cells.GI tract,SLC12A2
Crypt cells.GI tract,AXIN2
Decidual cells.Reproductive,XCL1
Decidual cells.Reproductive,IGFBP1
Decidual cells.Reproductive,XCL2
Decidual cells.Reproductive,CTSW
Decidual cells.Reproductive,IL32
Decidual cells.Reproductive,TRDC
Decidual cells.Reproductive,KLRC1
Decidual cells.Reproductive,PRL
Decidual cells.Reproductive,CST7
Decidual cells.Reproductive,AREG
Delta cells.Pancreas,PDX1
Delta cells.Pancreas,FFAR4
Delta cells.Pancreas,SST
Delta cells.Pancreas,PCSK9
Delta cells.Pancreas,RBP4
Delta cells.Pancreas,PAX4
Delta cells.Pancreas,RESP18
Delta cells.Pancreas,HHEX
Delta cells.Pancreas,ISL1
Delta cells.Pancreas,SCGN
Delta cells.Pancreas,KCNK16
Delta cells.Pancreas,IAPP
Delta cells.Pancreas,FXYD2
Delta cells.Pancreas,NPTX2
Delta cells.Pancreas,GPC5-AS1
Delta cells.Pancreas,UCP2
Delta cells.Pancreas,LEPR
Delta cells.Pancreas,BAIAP3
Delta cells.Pancreas,MS4A8
Delta cells.Pancreas,CASR
Delta cells.Pancreas,BCHE
Delta cells.Pancreas,GABRB3
Delta cells.Pancreas,UNC5B
Delta cells.Pancreas,EDN3
Delta cells.Pancreas,PRG4
Delta cells.Pancreas,GHSR
Delta cells.Pancreas,FRZB
Delta cells.Pancreas,PCSK1
Delta cells.Pancreas,GABRG2
Delta cells.Pancreas,POU3F1
Delta cells.Pancreas,BHLHE41
Delta cells.Pancreas,EHF
Delta cells.Pancreas,LCORL
Delta cells.Pancreas,ETV1
Dendritic cells.Immune system,IL6
Dendritic cells.Immune system,CD86
Dendritic cells.Immune system,CD83
Dendritic cells.Immune system,CD1A
Dendritic cells.Immune system,CR2
Dendritic cells.Immune system,TLR9
Dendritic cells.Immune system,CD1C
Dendritic cells.Immune system,CD209
Dendritic cells.Immune system,LAMP3
Dendritic cells.Immune system,CD1B
Dendritic cells.Immune system,TREM2
Dendritic cells.Immune system,FABP4
Dendritic cells.Immune system,S100A9
Dendritic cells.Immune system,ARG1
Dendritic cells.Immune system,HLA-DRA
Dendritic cells.Immune system,HLA-DQA1
Dendritic cells.Immune system,HLA-DMB
Dendritic cells.Immune system,HLA-DMA
Dendritic cells.Immune system,HLA-DQB1
Dendritic cells.Immune system,CLEC10A
Dendritic cells.Immune system,HLA-DRB1
Dendritic cells.Immune system,HLA-DPA1
Dendritic cells.Immune system,HLA-DPB1
Dendritic cells.Immune system,DNASE1L3
Dendritic cells.Immune system,CLEC9A
Dendritic cells.Immune system,LILRB2
Dendritic cells.Immune system,ETV6
Dendritic cells.Immune system,CD163
Dendritic cells.Immune system,CXCR4
Dendritic cells.Immune system,CXCL8
Dendritic cells.Immune system,VSIG4
Dendritic cells.Immune system,NR4A3
Dendritic cells.Immune system,CCR7
Dendritic cells.Immune system,TRAF1
Dendritic cells.Immune system,RELB
Dendritic cells.Immune system,BATF3
Dendritic cells.Immune system,CCL22
Dendritic cells.Immune system,SLAMF7
Dendritic cells.Immune system,XCR1
Dendritic cells.Immune system,CXCL16
Dendritic cells.Immune system,SCIMP
Dendritic cells.Immune system,FCGR2B
Dendritic cells.Immune system,FGD2
Dendritic cells.Immune system,RAB7B
Dendritic cells.Immune system,NAAA
Dendritic cells.Immune system,HCK
Dendritic cells.Immune system,CD180
Dendritic cells.Immune system,HFE
Dendritic cells.Immune system,CCR2
Dendritic cells.Immune system,RYR1
Dendritic cells.Immune system,ITGAE
Dendritic cells.Immune system,SEMA4A
Dendritic cells.Immune system,DPP4
Dendritic cells.Immune system,SLAMF8
Dendritic cells.Immune system,CXCR3
Dendritic cells.Immune system,BTLA
Dendritic cells.Immune system,FLT3
Dendritic cells.Immune system,TLR3
Dendritic cells.Immune system,ITGAX
Dendritic cells.Immune system,GPR132
Dendritic cells.Immune system,ADAM19
Dendritic cells.Immune system,AP1S3
Dendritic cells.Immune system,ASS1
Dendritic cells.Immune system,ADGRG5
Dendritic cells.Immune system,GPR68
Dendritic cells.Immune system,KIT
Dendritic cells.Immune system,KMO
Dendritic cells.Immune system,P2RY10
Dendritic cells.Immune system,RAB30
Dendritic cells.Immune system,SEPT6
Dendritic cells.Immune system,ZBTB46
Dendritic cells.Immune system,S100A4
Dendritic cells.Immune system,CLEC7A
Dendritic cells.Immune system,AIF1
Dendritic cells.Immune system,LST1
Dendritic cells.Immune system,CTSS
Dendritic cells.Immune system,IRF8
Dendritic cells.Immune system,ADGRE1
Dendritic cells.Immune system,CCL17
Dendritic cells.Immune system,CD14
Dendritic cells.Immune system,CD207
Dendritic cells.Immune system,CD8A
Dendritic cells.Immune system,CX3CR1
Dendritic cells.Immune system,ITGAM
Dendritic cells.Immune system,LY75
Dendritic cells.Immune system,PDCD1LG2
Dendritic cells.Immune system,PTPRC
Dendritic cells.Immune system,SIRPA
Dendritic cells.Immune system,FCGR3A
Dendritic cells.Immune system,FTL
Dendritic cells.Immune system,SERPINA1
Dendritic cells.Immune system,AXL
Dendritic cells.Immune system,PPP1R14A
Dendritic cells.Immune system,SIGLEC6
Dendritic cells.Immune system,CD22
Dendritic cells.Immune system,DAB2
Dendritic cells.Immune system,S100A8
Dendritic cells.Immune system,VCAN
Dendritic cells.Immune system,LYZ
Dendritic cells.Immune system,ANXA1
Dendritic cells.Immune system,FCER1A
Dendritic cells.Immune system,C1ORF54
Dendritic cells.Immune system,CADM1
Dendritic cells.Immune system,CAMK2D
Dendritic cells.Immune system,LGALS3
Dendritic cells.Immune system,NAPSA
Dendritic cells.Immune system,PLBD1
Dendritic cells.Immune system,RNASE6
Dendritic cells.Immune system,PLAC8
Dendritic cells.Immune system,H2AFY
Dendritic cells.Immune system,SLC11A1
Dendritic cells.Immune system,PDPN
Dendritic cells.Immune system,S100B
Dendritic cells.Immune system,CD28
Dendritic cells.Immune system,PPL
Dendritic cells.Immune system,SLURP1
Dendritic cells.Immune system,HLA-A
Dendritic cells.Immune system,HLA-B
Dendritic cells.Immune system,HLA-C
Dendritic cells.Immune system,HLA-DRB5
Dendritic cells.Immune system,SERPINB9
Distal tubule cells.Kidney,CLDN8
Distal tubule cells.Kidney,SLC12A3
Distal tubule cells.Kidney,UMOD
Distal tubule cells.Kidney,JAG1
Distal tubule cells.Kidney,CALB1
Distal tubule cells.Kidney,PVALB
Distal tubule cells.Kidney,PGAM2
Distal tubule cells.Kidney,WNK4
Distal tubule cells.Kidney,SGMS2
Distal tubule cells.Kidney,SLC16A7
Distal tubule cells.Kidney,LHX1
Distal tubule cells.Kidney,ABCA13
Distal tubule cells.Kidney,EMX1
Distal tubule cells.Kidney,TRPM6
Distal tubule cells.Kidney,CWH43
Distal tubule cells.Kidney,TRPM7
Distal tubule cells.Kidney,UROC1
Distal tubule cells.Kidney,TFRC
Distal tubule cells.Kidney,TSC22D2
Distal tubule cells.Kidney,LARP1B
Distal tubule cells.Kidney,CLCNKB
Distal tubule cells.Kidney,KLHL3
Distal tubule cells.Kidney,KLK1
Distal tubule cells.Kidney,KCNJ1
Distal tubule cells.Kidney,HOXD8
Distal tubule cells.Kidney,KL
Distal tubule cells.Kidney,EGF
Distal tubule cells.Kidney,TMEM213
Distal tubule cells.Kidney,TMEM52B
Distal tubule cells.Kidney,DEFB1
Distal tubule cells.Kidney,FXYD2
Distal tubule cells.Kidney,USMG5
Distal tubule cells.Kidney,TRHDE
Distal tubule cells.Kidney,KCNJ16
Distal tubule cells.Kidney,RHCG
Distal tubule cells.Kidney,SOSTDC1
Distal tubule cells.Kidney,SCNN1A
Distal tubule cells.Kidney,VDR
Distal tubule cells.Kidney,WNK1
Distal tubule cells.Kidney,SLC8A1
Distal tubule cells.Kidney,AQP2
Distal tubule cells.Kidney,AVPR2
Dopaminergic neurons.Brain,TH
Dopaminergic neurons.Brain,SLC6A3
Dopaminergic neurons.Brain,FOXA2
Dopaminergic neurons.Brain,KCNJ6
Dopaminergic neurons.Brain,NR4A2
Dopaminergic neurons.Brain,LMX1B
Dopaminergic neurons.Brain,CACNA2D2
Dopaminergic neurons.Brain,CADPS2
Dopaminergic neurons.Brain,CHRNA6
Dopaminergic neurons.Brain,MAPK8IP2
Dopaminergic neurons.Brain,NTN1
Dopaminergic neurons.Brain,PRKCG
Dopaminergic neurons.Brain,SCN2A
Dopaminergic neurons.Brain,TENM1
Dopaminergic neurons.Brain,ZIM3
Dopaminergic neurons.Brain,DDC
Dopaminergic neurons.Brain,SLC18A2
Dopaminergic neurons.Brain,SLC18A3
Dopaminergic neurons.Brain,NEUROD6
Dopaminergic neurons.Brain,SMAD3
Dopaminergic neurons.Brain,PITX3
Ductal cells.Pancreas,CFTR
Ductal cells.Pancreas,HNF1B
Ductal cells.Pancreas,KRT20
Ductal cells.Pancreas,MUC1
Ductal cells.Pancreas,ONECUT1
Ductal cells.Pancreas,AMBP
Ductal cells.Pancreas,HHEX
Ductal cells.Pancreas,ANXA4
Ductal cells.Pancreas,SPP1
Ductal cells.Pancreas,PDX1
Ductal cells.Pancreas,SERPINA3
Ductal cells.Pancreas,CFB
Ductal cells.Pancreas,GDF15
Ductal cells.Pancreas,AKR1C3
Ductal cells.Pancreas,MMP7
Ductal cells.Pancreas,DEFB1
Ductal cells.Pancreas,SERPING1
Ductal cells.Pancreas,TSPAN8
Ductal cells.Pancreas,CLDN10
Ductal cells.Pancreas,SLPI
Ductal cells.Pancreas,SERPINA5
Ductal cells.Pancreas,PIGR
Ductal cells.Pancreas,CLDN1
Ductal cells.Pancreas,LGALS4
Ductal cells.Pancreas,PERP
Ductal cells.Pancreas,PDLIM3
Ductal cells.Pancreas,WFDC2
Ductal cells.Pancreas,SLC3A1
Ductal cells.Pancreas,AQP1
Ductal cells.Pancreas,ALDH1A3
Ductal cells.Pancreas,VTCN1
Ductal cells.Pancreas,KRT19
Ductal cells.Pancreas,TFF1
Ductal cells.Pancreas,TFF2
Ductal cells.Pancreas,KRT7
Ductal cells.Pancreas,CLDN4
Ductal cells.Pancreas,LAMB3
Ductal cells.Pancreas,TACSTD2
Ductal cells.Pancreas,CCL2
Ductal cells.Pancreas,DCDC2
Ductal cells.Pancreas,CXCL2
Ductal cells.Pancreas,CTSH
Ductal cells.Pancreas,S100A10
Embryonic stem cells.Zygote,MYC
Embryonic stem cells.Zygote,FOXD3
Embryonic stem cells.Zygote,POU5F1
Embryonic stem cells.Zygote,FUT4
Embryonic stem cells.Zygote,CD24
Embryonic stem cells.Zygote,ITGA4
Embryonic stem cells.Zygote,CDH1
Embryonic stem cells.Zygote,ABCG2
Embryonic stem cells.Zygote,PODXL
Embryonic stem cells.Zygote,ALPP
Embryonic stem cells.Zygote,ZIC1
Embryonic stem cells.Zygote,PRDM5
Embryonic stem cells.Zygote,ANO6
Embryonic stem cells.Zygote,CDK8
Embryonic stem cells.Zygote,SLC46A2
Embryonic stem cells.Zygote,TEX19
Embryonic stem cells.Zygote,ZSCAN10
Embryonic stem cells.Zygote,KCNIP3
Embryonic stem cells.Zygote,PCGF2
Embryonic stem cells.Zygote,NANOG
Embryonic stem cells.Zygote,GAL
Embryonic stem cells.Zygote,PITX2
Embryonic stem cells.Zygote,BCL3
Embryonic stem cells.Zygote,SALL4
Embryonic stem cells.Zygote,TDGF1
Embryonic stem cells.Zygote,HOXB5
Embryonic stem cells.Zygote,SUMO2
Embryonic stem cells.Zygote,BNIP3
Embryonic stem cells.Zygote,GJC1
Embryonic stem cells.Zygote,TRIM6
Embryonic stem cells.Zygote,PUM2
Embryonic stem cells.Zygote,GJB4
Embryonic stem cells.Zygote,SOX15
Embryonic stem cells.Zygote,UTF1
Embryonic stem cells.Zygote,GJB1
Embryonic stem cells.Zygote,LMNA
Embryonic stem cells.Zygote,FBXO15
Embryonic stem cells.Zygote,PML
Embryonic stem cells.Zygote,THY1
Embryonic stem cells.Zygote,KIT
Embryonic stem cells.Zygote,EPCAM
Embryonic stem cells.Zygote,CD9
Embryonic stem cells.Zygote,ITGB1
Embryonic stem cells.Zygote,CD59
Embryonic stem cells.Zygote,PROM1
Embryonic stem cells.Zygote,PECAM1
Embryonic stem cells.Zygote,ITGA6
Embryonic stem cells.Zygote,FZD1
Embryonic stem cells.Zygote,KITLG
Embryonic stem cells.Zygote,SOX2
Embryonic stem cells.Zygote,KLF4
Embryonic stem cells.Zygote,ZFP42
Embryonic stem cells.Zygote,ZFX
Embryonic stem cells.Zygote,TAF8
Embryonic stem cells.Zygote,HMGA2
Embryonic stem cells.Zygote,NACC1
Embryonic stem cells.Zygote,NR6A1
Embryonic stem cells.Zygote,STAT3
Embryonic stem cells.Zygote,LEF1
Embryonic stem cells.Zygote,L1TD1
Embryonic stem cells.Zygote,KHDC3L
Embryonic stem cells.Zygote,GDF3
Embryonic stem cells.Zygote,DPPA5
Embryonic stem cells.Zygote,DPPA4
Embryonic stem cells.Zygote,DPPA2
Embryonic stem cells.Zygote,DPPA3
Embryonic stem cells.Zygote,SMAD1
Embryonic stem cells.Zygote,SMAD5
Embryonic stem cells.Zygote,SMAD9
Embryonic stem cells.Zygote,SMAD4
Embryonic stem cells.Zygote,SMAD2
Embryonic stem cells.Zygote,SMAD3
Embryonic stem cells.Zygote,CTNNB1
Embryonic stem cells.Zygote,HHEX
Embryonic stem cells.Zygote,HES1
Embryonic stem cells.Zygote,ESRRB
Embryonic stem cells.Zygote,DNMT3B
Embryonic stem cells.Zygote,TRIM28
Embryonic stem cells.Zygote,PIWIL1
Embryonic stem cells.Zygote,PIWIL2
Embryonic stem cells.Zygote,PIWIL4
Embryonic stem cells.Zygote,LIFR
Embryonic stem cells.Zygote,IL6ST
Endothelial cells.Vasculature,PECAM1
Endothelial cells.Vasculature,ICAM1
Endothelial cells.Vasculature,ITGB3
Endothelial cells.Vasculature,SELE
Endothelial cells.Vasculature,VCAM1
Endothelial cells.Vasculature,MCAM
Endothelial cells.Vasculature,PROCR
Endothelial cells.Vasculature,TEK
Endothelial cells.Vasculature,FLT4
Endothelial cells.Vasculature,APLN
Endothelial cells.Vasculature,VWF
Endothelial cells.Vasculature,NOS3
Endothelial cells.Vasculature,THBD
Endothelial cells.Vasculature,PLVAP
Endothelial cells.Vasculature,ACKR1
Endothelial cells.Vasculature,SLCO1C1
Endothelial cells.Vasculature,TMEM100
Endothelial cells.Vasculature,ADGRF5
Endothelial cells.Vasculature,ABCG2
Endothelial cells.Vasculature,PODXL
Endothelial cells.Vasculature,NOSTRIN
Endothelial cells.Vasculature,MFSD2A
Endothelial cells.Vasculature,ACVRL1
Endothelial cells.Vasculature,AQP1
Endothelial cells.Vasculature,MYLK
Endothelial cells.Vasculature,RASIP1
Endothelial cells.Vasculature,FLI1
Endothelial cells.Vasculature,TIE1
Endothelial cells.Vasculature,APLNR
Endothelial cells.Vasculature,NRP2
Endothelial cells.Vasculature,ADAMTS1
Endothelial cells.Vasculature,RPRM
Endothelial cells.Vasculature,FABP4
Endothelial cells.Vasculature,GPIHBP1
Endothelial cells.Vasculature,FHL2
Endothelial cells.Vasculature,LOX
Endothelial cells.Vasculature,KLK1
Endothelial cells.Vasculature,ADORA2A
Endothelial cells.Vasculature,ARAP3
Endothelial cells.Vasculature,ARHGEF15
Endothelial cells.Vasculature,CARD10
Endothelial cells.Vasculature,CLEC14A
Endothelial cells.Vasculature,DLL4
Endothelial cells.Vasculature,ESM1
Endothelial cells.Vasculature,GIMAP5
Endothelial cells.Vasculature,GJA4
Endothelial cells.Vasculature,MMRN2
Endothelial cells.Vasculature,NOTCH4
Endothelial cells.Vasculature,NPR1
Endothelial cells.Vasculature,PRKCH
Endothelial cells.Vasculature,RASGRP3
Endothelial cells.Vasculature,ROBO4
Endothelial cells.Vasculature,SCARF1
Endothelial cells.Vasculature,SOX18
Endothelial cells.Vasculature,SOX7
Endothelial cells.Vasculature,SPNS2
Endothelial cells.Vasculature,THSD1
Endothelial cells.Vasculature,APOLD1
Endothelial cells.Vasculature,EMP1
Endothelial cells.Vasculature,CD36
